"","Izq","Der","longitud","exito"
"1",0.603088551782606,0.618533128903096,0.0154445771204902,1
"2",0.605181509777292,0.619552865677617,0.0143713559003253,1
"3",0.59869568757765,0.614627757897222,0.0159320703195717,1
"4",0.606463930529516,0.621637547753947,0.0151736172244319,1
"5",0.600584231624557,0.615348980923431,0.0147647492988738,1
"6",0.612624081515909,0.627070437322547,0.0144463558066371,1
"7",0.601235544180753,0.61702425260349,0.0157887084227377,1
"8",0.604170717979592,0.619121140094557,0.0149504221149646,1
"9",0.598973754437083,0.614001969004547,0.0150282145674641,1
"10",0.601732552429751,0.617412016073059,0.0156794636433082,1
"11",0.600673200614775,0.615091034336468,0.0144178337216925,1
"12",0.607466654072425,0.622872250729192,0.0154055966567668,1
"13",0.606730258258468,0.622357164919066,0.0156269066605982,1
"14",0.6076839393829,0.622453251965984,0.0147693125830831,1
"15",0.599656685778388,0.615793065485079,0.0161363797066902,1
"16",0.595624816065815,0.610822324962196,0.0151975088963814,0
"17",0.60430832554308,0.619092956173472,0.0147846306303925,1
"18",0.606223319390527,0.619953460731734,0.0137301413412064,1
"19",0.610865478261503,0.62515183911132,0.0142863608498172,1
"20",0.600609801606644,0.615860013743068,0.0152502121364233,1
"21",0.607526401032404,0.622117797257926,0.0145913962255219,1
"22",0.609594815468959,0.624451015891855,0.0148562004228957,1
"23",0.605227788075912,0.620309626705661,0.015081838629749,1
"24",0.607421849766019,0.62263283861297,0.0152109888469509,1
"25",0.606801699340032,0.620985847643282,0.0141841483032501,1
"26",0.613226197468591,0.626851033902701,0.0136248364341103,0
"27",0.60126217313033,0.615701506707762,0.0144393335774324,1
"28",0.610512043985394,0.624462299744098,0.0139502557587038,1
"29",0.608059097598175,0.621779391563398,0.0137202939652222,1
"30",0.604826099468706,0.620519185949455,0.015693086480749,1
"31",0.609413819887949,0.623950404745621,0.0145365848576723,1
"32",0.610269088726541,0.624759790279175,0.0144907015526344,1
"33",0.611033286930218,0.625568234566222,0.0145349476360043,1
"34",0.613721839623999,0.627701070375876,0.0139792307518773,0
"35",0.6091700336494,0.624280995374587,0.0151109617251868,1
"36",0.602713684212952,0.617473672835113,0.0147599886221604,1
"37",0.599825523076336,0.615023422278166,0.01519789920183,1
"38",0.606988413738775,0.622697816828394,0.0157094030896192,1
"39",0.599371569685154,0.614625494722159,0.0152539250370048,1
"40",0.604508375926801,0.619770631194235,0.0152622552674344,1
"41",0.606787929247941,0.621720536800522,0.0149326075525814,1
"42",0.598346091028607,0.614100799286846,0.0157547082582391,1
"43",0.607275335450154,0.62258903688383,0.0153137014336762,1
"44",0.608841424312473,0.62325137052717,0.0144099462146972,1
"45",0.605591268526112,0.620311156649214,0.0147198881231027,1
"46",0.602814684040119,0.618083865975082,0.0152691819349624,1
"47",0.60264985442743,0.617909691460599,0.0152598370331694,1
"48",0.605882417448678,0.620408993353304,0.0145265759046261,1
"49",0.605665423574343,0.620983677684059,0.0153182541097155,1
"50",0.604874601055851,0.619674803988526,0.0148002029326748,1
"51",0.603049764399704,0.617999473056864,0.0149497086571598,1
"52",0.608105814691351,0.622739450600596,0.0146336359092444,1
"53",0.600741240067528,0.61518671644135,0.0144454763738217,1
"54",0.604446515417918,0.620662424204698,0.0162159087867807,1
"55",0.602814388429909,0.617226368386496,0.0144119799565873,1
"56",0.604278870893819,0.618809052175866,0.0145301812820463,1
"57",0.605963917960232,0.621054778427738,0.0150908604675057,1
"58",0.605265824182374,0.619894877099906,0.0146290529175311,1
"59",0.603610958555525,0.618860457982204,0.015249499426679,1
"60",0.606302312428689,0.62096789388826,0.0146655814595708,1
"61",0.609016752166328,0.62315631071473,0.014139558548402,1
"62",0.606908235557731,0.62068413724839,0.0137759016906589,1
"63",0.601301574075701,0.617560038780789,0.0162584647050884,1
"64",0.596896890566923,0.612205515757448,0.0153086251905244,0
"65",0.600456770065192,0.615241207445643,0.0147844373804517,1
"66",0.603955335374796,0.618189393280881,0.0142340579060846,1
"67",0.602897825862867,0.617130114600513,0.0142322887376464,1
"68",0.606010289867869,0.619943464095749,0.0139331742278793,1
"69",0.605334873361046,0.619971690044791,0.0146368166837452,1
"70",0.610203204414982,0.624837960384495,0.0146347559695122,1
"71",0.610912523889437,0.624562506869537,0.0136499829801006,1
"72",0.606730584859202,0.621635593576792,0.01490500871759,1
"73",0.608196702537446,0.62240544665585,0.0142087441184032,1
"74",0.600307785910642,0.615896807664174,0.0155890217535316,1
"75",0.593008355151843,0.608832891615277,0.015824536463434,0
"76",0.603578948800593,0.61870403851065,0.0151250897100572,1
"77",0.61421615399374,0.629123582897792,0.0149074289040519,0
"78",0.602107300669265,0.617170856848856,0.0150635561795908,1
"79",0.604220617841363,0.619476820282485,0.0152562024411219,1
"80",0.606679467685187,0.620730218068892,0.014050750383705,1
"81",0.606905195095324,0.62119303891514,0.0142878438198154,1
"82",0.611554463960005,0.625842908051648,0.0142884440916428,1
"83",0.602011079812288,0.616895633511321,0.014884553699034,1
"84",0.61490718887794,0.630216428345879,0.0153092394679389,0
"85",0.601307566919582,0.616237803207425,0.0149302362878435,1
"86",0.60643997880798,0.621147372972797,0.0147073941648167,1
"87",0.606451770941843,0.620428511619568,0.0139767406777248,1
"88",0.610984617439386,0.623799656222342,0.0128150387829561,1
"89",0.609365968025455,0.624143300683517,0.0147773326580626,1
"90",0.605870697182305,0.620879225296227,0.0150085281139219,1
"91",0.607039437998705,0.621298684431311,0.0142592464326058,1
"92",0.606145298863746,0.6212041278077,0.0150588289439547,1
"93",0.615409129189641,0.630369032492772,0.0149599033031312,0
"94",0.609648648361556,0.623474563793009,0.0138259154314534,1
"95",0.612101431887069,0.625881695556164,0.0137802636690958,1
"96",0.601195273815979,0.615818210926986,0.0146229371110063,1
"97",0.612476054417764,0.627106365786589,0.0146303113688245,1
"98",0.601331197373867,0.615873180401144,0.0145419830272775,1
"99",0.601677113112029,0.617292642134986,0.0156155290229573,1
"100",0.607934573371486,0.623040839938221,0.015106266566735,1
