"","Izq","Der","longitud","exito"
"1",0.105204489014609,0.110246345410018,0.00504185639540908,1
"2",0.100482195189204,0.105328736400064,0.00484654121086003,0
"3",0.102488787799858,0.107237796633987,0.00474900883412947,1
"4",0.102788944451519,0.107459274860604,0.00467033040908486,1
"5",0.103812960821689,0.10822962835231,0.0044166675306217,1
"6",0.103947087440207,0.108807618339548,0.00486053089934113,1
"7",0.101922246331163,0.107015770914225,0.00509352458306256,1
"8",0.102907428779317,0.107840605254654,0.00493317647533677,1
"9",0.10397732933843,0.109365313809731,0.00538798447130115,1
"10",0.102914875410653,0.107829483186313,0.00491460777566045,1
"11",0.102760043567143,0.1074277264997,0.00466768293255614,1
"12",0.107234385037964,0.111659119967148,0.00442473492918416,0
"13",0.10120076842516,0.105975242595618,0.00477447417045843,0
"14",0.102415566269028,0.107732469299535,0.00531690303050683,1
"15",0.100590993790779,0.105348912905439,0.00475791911466009,0
"16",0.102478337321548,0.107156175837993,0.00467783851644542,1
"17",0.104427498101259,0.109294690617194,0.00486719251593472,1
"18",0.104796486747568,0.109709509488072,0.00491302274050436,1
"19",0.102851586807291,0.10727657402252,0.00442498721522964,1
"20",0.10490797968077,0.109367141358702,0.00445916167793153,1
"21",0.101967869299636,0.106690382835117,0.00472251353548102,1
"22",0.10424195612224,0.109213827317228,0.0049718711949881,1
"23",0.105883884959586,0.111077388051598,0.00519350309201237,1
"24",0.102623814643099,0.107463831195456,0.00484001655235615,1
"25",0.103518535848471,0.108337647032437,0.00481911118396561,1
"26",0.105407395296307,0.110733687959232,0.00532629266292568,1
"27",0.104770677065338,0.109724635078048,0.00495395801271034,1
"28",0.104526680913431,0.10931488626005,0.0047882053466191,1
"29",0.104030267851377,0.109040471042847,0.00501020319146979,1
"30",0.100333150764804,0.104747438234542,0.00441428746973811,0
"31",0.104423134053626,0.109564341060964,0.00514120700733839,1
"32",0.103055148545843,0.107910019828773,0.00485487128293034,1
"33",0.103004838912869,0.107633353954073,0.00462851504120405,1
"34",0.103080181538406,0.108137826452651,0.00505764491424517,1
"35",0.101927458627379,0.10661645810783,0.0046889994804501,1
"36",0.10303760003878,0.107981464247117,0.00494386420833752,1
"37",0.104081450576658,0.108743194517436,0.0046617439407783,1
"38",0.104070399237856,0.108871825451645,0.00480142621378925,1
"39",0.103225658548032,0.108364349620467,0.00513869107243488,1
"40",0.102824015163163,0.107861070106413,0.0050370549432498,1
"41",0.103633744596384,0.108826447310642,0.00519270271425787,1
"42",0.103646389733671,0.108843655044384,0.00519726531071324,1
"43",0.104544073463826,0.109936585371424,0.00539251190759749,1
"44",0.105443539633109,0.110562162889509,0.00511862325639928,1
"45",0.105816145014498,0.110702359250272,0.00488621423577301,1
"46",0.102311311381233,0.107607589668401,0.00529627828716822,1
"47",0.105161109167284,0.109819100061662,0.00465799089437771,1
"48",0.102658827318486,0.107038901789564,0.00438007447107781,1
"49",0.103423476300135,0.108963809187336,0.00554033288720139,1
"50",0.103077063601466,0.10790359671847,0.00482653311700448,1
"51",0.103949391679489,0.108738929722125,0.0047895380426361,1
"52",0.1035911753153,0.108668500867823,0.00507732555252263,1
"53",0.104889940614544,0.109658864407224,0.00476892379268015,1
"54",0.103012337444485,0.108428399565522,0.00541606212103704,1
"55",0.106011091358909,0.11108559854937,0.00507450719046101,1
"56",0.101835434849368,0.106407258823181,0.00457182397381273,1
"57",0.102160284996387,0.107267309651695,0.005107024655308,1
"58",0.102792253388391,0.107866846924985,0.00507459353659429,1
"59",0.103207300965221,0.108278868156426,0.00507156719120436,1
"60",0.10340542912715,0.108263585319458,0.00485815619230763,1
"61",0.104684902340434,0.110152190840788,0.00546728850035408,1
"62",0.102624314256415,0.107322466697944,0.00469815244152892,1
"63",0.103747643398236,0.108592893710949,0.00484525031271266,1
"64",0.101692775688614,0.106592794451226,0.00490001876261277,1
"65",0.103341138602881,0.108251302096929,0.0049101634940481,1
"66",0.10524956249228,0.110305697536659,0.00505613504437821,1
"67",0.103930855430585,0.108470790367614,0.00453993493702873,1
"68",0.104211117096954,0.109007365985517,0.00479624888856277,1
"69",0.103985460559032,0.108828755633131,0.00484329507409934,1
"70",0.103843699629442,0.108393661476269,0.00454996184682672,1
"71",0.104479127268882,0.109983720334802,0.00550459306592067,1
