Izq,Der,varianzaBoots,longitud,exito
0.6037832874246923,0.6195086001828972,2.2849888159165002e-5,0.01572531275820488,1
0.6031394506793101,0.6202640180623108,2.709721845448786e-5,0.01712456738300072,1
0.6022227641031701,0.6229374957506608,3.965008458633529e-5,0.020714731647490714,1
0.6040656183448503,0.6188167327021215,2.010643873155302e-5,0.014751114357271167,1
0.6042086333594361,0.6219720820718169,2.9156814103257914e-5,0.01776344871238078,1
0.6062721830216,0.6230899924336368,2.6135110950764895e-5,0.01681780941203681,1
0.6033672553162713,0.6205391758466129,2.7247285037504086e-5,0.017171920530341556,1
0.6014488342421187,0.6216799268740454,3.782023057715464e-5,0.020231092631926684,1
0.6058521921758669,0.6237805290049362,2.970061901704253e-5,0.017928336829069247,1
0.6015527688382275,0.6212006152892054,3.5671009975542335e-5,0.019647846450977946,1
0.6046829412590223,0.6210016581292389,2.4606934319164965e-5,0.016318716870216576,1
0.6054736973811385,0.619485263159703,1.8140900238532377e-5,0.014011565778564439,1
0.6033775336881653,0.6209261293134634,2.8455762552443632e-5,0.01754859562529809,1
0.6036350511027915,0.6231785079038192,3.529297442584815e-5,0.01954345680102776,1
0.599608300552848,0.6207808328209242,4.142200358713201e-5,0.02117253226807625,1
0.6016549907758056,0.6215239846196955,3.647852299054291e-5,0.01986899384388985,1
0.6084687264372008,0.6227916872122878,1.8956192059505384e-5,0.01432296077508699,1
0.6025622633119562,0.6196382989534984,2.6943846788880646e-5,0.017076035641542253,1
0.6047172796432163,0.6212635177756818,2.5297874621255427e-5,0.016546238132465474,1
0.6018425883038988,0.6184322230117819,2.5430748425459606e-5,0.016589634707883105,1
0.6056454754104544,0.6232811422264758,2.8738842059155106e-5,0.017635666816021356,1
0.6044679336056619,0.6224799816813692,2.997862364680331e-5,0.018012048075707332,1
0.6041957255040866,0.6219533492469771,2.913769510121348e-5,0.01775762374289047,1
0.6034172784488668,0.6210243446964206,2.8645703451600895e-5,0.017607066247553815,1
0.6011282509211553,0.6219744212570781,4.015485474983821e-5,0.020846170335922842,1
0.6071954972494958,0.6269737390469211,3.6146051175530436e-5,0.019778241797425267,1
0.6043239001073071,0.6212024810043566,2.6324331685285622e-5,0.016878580897049522,1
0.6066681337630565,0.6208757575405915,1.865212819798079e-5,0.014207623777535039,1
0.6000570501419006,0.6222959693627025,4.569964745536736e-5,0.0222389192208019,1
0.6037776016940403,0.6219756980398453,3.060112656016561e-5,0.018198096345805048,1
0.6042008991166885,0.6202688690714362,2.3856543319962632e-5,0.016067969954747685,1
0.6073178905002592,0.6236486947144315,2.4643400744306162e-5,0.016330804214172323,1
0.6077019179391616,0.6248533550900963,2.718232042227723e-5,0.0171514371509347,1
0.602255731095005,0.6244921057781576,4.568919030861349e-5,0.02223637468315265,1
0.6045610916105076,0.6185303581568941,1.8031535175364163e-5,0.013969266546386416,1
0.6033430067105187,0.6202451065631457,2.639774450820002e-5,0.01690209985262703,1
0.6064764358955493,0.6226314611448963,2.4115750239751328e-5,0.016155025249346977,1
0.6057069497354697,0.6227703822159372,2.6904089044914195e-5,0.01706343248046749,1
0.6023137473731838,0.6213013394392665,3.3313884861305204e-5,0.018987592066082692,1
0.6019977083354581,0.622123183584926,3.742637670482084e-5,0.02012547524946795,1
0.6045415191182849,0.6214996196345605,2.65729582613795e-5,0.016958100516275554,1
0.6059910735538285,0.6197579720895023,1.7512885905108008e-5,0.01376689853567381,1
0.6089558383048562,0.6266700272382048,2.8995328932102197e-5,0.01771418893334853,1
0.6119635534650226,0.6259579933242206,1.809658117634904e-5,0.013994439859198016,1
0.6042306135057776,0.6207789844564764,2.530439685855026e-5,0.016548370950698832,1
0.6064424042065458,0.6232631219990169,2.61441510600829e-5,0.016820717792471074,1
0.6066504089167841,0.6257754682898509,3.379800604104705e-5,0.019125059373066744,1
0.6062463005162189,0.6234978490295,2.7500567922461928e-5,0.017251548513281145,1
0.6031311975364603,0.6190978776523183,2.3556715891611382e-5,0.015966680115858,1
0.6019300856522861,0.6185510329416303,2.5526839014264232e-5,0.016620947289344157,1
0.6024687495626415,0.6220914857017694,3.5579891814616614e-5,0.019622736139127905,1
0.6027526030079743,0.6214866340828614,3.243007608911069e-5,0.018734031074887136,1
0.6012041131485386,0.619236135358358,3.004514901463047e-5,0.018032022209819365,1
0.6053098908031315,0.6217811118337918,2.5069004327965846e-5,0.016471221030660343,1
0.6029969532253567,0.6190593326814027,2.383994548299258e-5,0.01606237945604594,1
0.6040913707415367,0.6198685544634457,2.3000880453248618e-5,0.01577718372190895,1
0.6031841588549836,0.6229236922940773,3.600470543203453e-5,0.019739533439093737,1
0.6054517639546986,0.6207827937467261,2.171841614004132e-5,0.015331029792027495,1
0.6049640843514466,0.6230077999164891,3.0084128837344637e-5,0.018043715565042584,1
0.6088574886577609,0.6247564475815486,2.3357312416998308e-5,0.015898958923787676,1
0.6043909290640257,0.6198960638938078,2.221450238821813e-5,0.015505134829782108,1
0.6062721842961056,0.6244785961134671,3.062909881946296e-5,0.01820641181736149,1
0.6057182676926105,0.6235100856958913,2.9250018825488165e-5,0.01779181800328078,1
0.606172223494604,0.6229202157357238,2.5918567643408357e-5,0.01674799224111978,1
0.6039021525426665,0.6215691688172132,2.8841106171537403e-5,0.0176670162745467,1
0.6028628243254819,0.6193178157344654,2.5019626081024717e-5,0.016454991408983544,1
0.6023465492745775,0.6214161023009478,3.360210793094909e-5,0.019069553026370256,1
0.6031444119959812,0.6216616224214673,3.168375298340715e-5,0.01851721042548604,1
0.6042881961130895,0.6211801364978431,2.636601987764705e-5,0.016891940384753612,1
0.608034874314313,0.6251211828248594,2.697627514313741e-5,0.017086308510546377,1
0.6092360555048179,0.6238837921291206,1.982560914796629e-5,0.014647736624302743,1
0.6080220108247262,0.6228744031036174,2.0383479340551035e-5,0.014852392278891235,1
0.6055057213705125,0.6238914706121418,3.123547827927015e-5,0.01838574924162928,1
0.6039087082793978,0.6210569294829099,2.717212783992225e-5,0.017148221203512115,1
0.6037423172165123,0.6215872649502038,2.9424971823696913e-5,0.017844947733691496,1
0.6066987726859868,0.6218477848907019,2.120577387430426e-5,0.015149012204715095,1
0.603153230470783,0.6222421312501403,3.367032715853946e-5,0.01908890077935732,1
0.6031625504367665,0.618882389238712,2.2833982908784576e-5,0.015719838801945496,1
0.6024375081012969,0.6228911490259075,3.865687561214771e-5,0.02045364092461055,1
0.6031584579054882,0.6226643816782941,3.515754493377063e-5,0.01950592377280591,1
0.6018163714554408,0.6223460071399516,3.894466569191102e-5,0.020529635684510827,1
0.6039559297497749,0.6216646118106955,2.8977303973817333e-5,0.01770868206092069,1
0.6054838095012045,0.6201031430976747,1.974879709299862e-5,0.014619333596470163,1
0.604337915871864,0.623899491543046,3.5358445468705566e-5,0.019561575671181997,1
0.6044969689499132,0.6202696738357881,2.2987823300372652e-5,0.0157727048858749,1
0.6042092964985981,0.6227384671982301,3.172469530071679e-5,0.018529170699632003,1
0.602300744686489,0.6179235759503157,2.2553034246090676e-5,0.015622831263826686,1
0.6063276138128305,0.6219630289545187,2.2589380913738523e-5,0.015635415141688203,1
0.603274841987328,0.6192467532031716,2.3572154006678494e-5,0.015971911215843626,1
0.6051207598092311,0.6205739019639417,2.2065770380828764e-5,0.015453142154710608,1
0.6043527658597581,0.6228622918263331,3.1657461552568726e-5,0.01850952596657507,1
0.6027983155904998,0.6208728689786968,3.0187047974434813e-5,0.018074553388196968,1
0.605567778149487,0.6188407718804059,1.62788332150364e-5,0.013272993730918836,1
0.6056202047712513,0.6217730979210441,2.4109385187814044e-5,0.016152893149792735,1
0.6060242792739665,0.623211931727992,2.7297232690274827e-5,0.017187652454025537,1
0.6044604226207971,0.618825651075417,1.9068238235191754e-5,0.01436522845461985,1
