Izq,Der,varianzaBoots,longitud,exito
0.10354607055929516,0.10837613770824212,2.155717424166901e-6,0.004830067148946959,1
0.10410821332728928,0.110097688172274,3.3148431662040038e-6,0.005989474844984716,1
0.10358787773074594,0.10945187108653977,3.1774039726420906e-6,0.005863993355793823,1
0.10324244232073497,0.10854226217879646,2.5954203845243706e-6,0.005299819858061494,1
0.10362454124990222,0.10901328759399981,2.683249008352565e-6,0.005388746344097584,1
0.10278041512613689,0.10923112389099132,3.8450355977448705e-6,0.006450708764854429,1
0.1024886288458322,0.10853415952135508,3.3771811254190196e-6,0.006045530675522881,1
0.10272103543425336,0.10852378805757971,3.111383958419831e-6,0.005802752623326357,1
0.10428005967740746,0.11048903538652806,3.5622583790046088e-6,0.006208975709120601,1
0.10396277377487331,0.1096300485563681,2.9677959339693404e-6,0.0056672747814947855,1
0.10193788988404834,0.10801659414727574,3.4143459665974362e-6,0.006078704263227402,1
0.10408746829952106,0.10961172159307872,2.819893208995417e-6,0.005524253293557657,1
0.10317522233051218,0.108399922640245,2.5223669282784753e-6,0.0052247003097328215,1
0.10370831769107523,0.10921142365884216,2.798344935712501e-6,0.00550310596776693,1
0.10203379475662397,0.10857314732730525,3.951436446062695e-6,0.006539352570681278,1
0.10323912369353871,0.10905565988754404,3.126182767916902e-6,0.005816536194005323,1
0.10304480909601084,0.10853818009203063,2.7884531714166328e-6,0.005493370996019792,1
0.10312979623878604,0.10910221478204765,3.2959906079036844e-6,0.0059724185432616095,1
0.10315057730139339,0.1094753826571175,3.696407345374831e-6,0.006324805355724106,1
0.1049840340945721,0.11112094588190968,3.480048179281128e-6,0.006136911787337579,1
0.10344412833147064,0.1089226729727202,2.773421670674983e-6,0.005478544641249555,1
0.10297574281917034,0.10801961252906923,2.350786642506692e-6,0.005043869709898896,1
0.10284395845478111,0.10874728434823255,3.2201715843394213e-6,0.005903325893451439,1
0.10326975786999885,0.10855547979878306,2.5816307132434846e-6,0.0052857219287842094,1
0.10417678196881829,0.11003407052798551,3.1701421403359065e-6,0.005857288559167229,1
0.10216019750961607,0.10823411502055817,3.40897074429581e-6,0.006073917510942106,1
0.10280668814390506,0.10879099636737283,3.3091267541143114e-6,0.005984308223467766,1
0.10466394904743827,0.11004976821272984,2.680334706629255e-6,0.005385819165291572,1
0.10396451589290027,0.10950237721573265,2.8338029448852786e-6,0.005537861322832377,1
0.10293256962856942,0.10892478968954777,3.3178825131083343e-6,0.005992220060978354,1
0.10349283917096025,0.1090040044450934,2.8065472976265707e-6,0.005511165274133145,1
0.10182594661683164,0.1081778259317869,3.728120756172285e-6,0.006351879314955261,1
0.10165425208206996,0.10802739939919581,3.7531282914996393e-6,0.006373147317125849,1
0.10234116915203549,0.10905385214587658,4.163684093448518e-6,0.00671268299384109,1
0.10378153162135521,0.10813115565476324,1.7481912186036488e-6,0.004349624033408023,1
0.10386934080251328,0.10928673351469703,2.711852932319093e-6,0.0054173927121837495,1
0.10249551837216883,0.11000020912229949,5.204165467185911e-6,0.00750469075013066,1
0.10356179661903334,0.10925529008645041,2.9953194629393706e-6,0.005693493467417071,1
0.10364291292008478,0.10938140211339913,3.0428506121329093e-6,0.00573848919331435,1
0.10486297776793518,0.1105871914277938,3.027730156589493e-6,0.005724213659858618,1
0.10203435546048273,0.1086741067464417,4.073700708138701e-6,0.006639751285958978,1
0.10252578892794653,0.10858761498028646,3.395411653174947e-6,0.00606182605233993,1
0.10207077813404984,0.1086036514512032,3.94361008260386e-6,0.006532873317153354,1
0.1034849674964453,0.10890095763417561,2.7104489051534453e-6,0.005415990137730309,1
0.10320894234709259,0.10823023955055304,2.3297930742263443e-6,0.005021297203460451,1
0.10388134520687099,0.11041316310080614,3.942335959800375e-6,0.0065318178939351434,1
0.10294324501194235,0.10902407621407176,3.4167357442382635e-6,0.006080831202129405,1
0.102633981750619,0.10889502934199555,3.6222590402441527e-6,0.006261047591376551,1
0.10330549770166145,0.10929845075458283,3.318694275650417e-6,0.005992953052921385,1
0.10241713383354725,0.10855358098688575,3.479521240798762e-6,0.006136447153338498,1
0.10247230764831249,0.10817447724958727,3.004455362977485e-6,0.005702169601274787,1
0.10290884337880152,0.10946219822490755,3.9683764526100125e-6,0.00655335484610603,1
0.10376532131312532,0.10949930022994514,3.0380693173459763e-6,0.005733978916819815,1
0.10210670986294394,0.10805056753327814,3.2645422818576486e-6,0.005943857670334202,1
0.10284217483275503,0.10921575031738488,3.75363260168525e-6,0.0063735754846298565,1
0.10435097836966273,0.10926225105283863,2.2288127854681338e-6,0.004911272683175899,1
0.10352798964018056,0.10956296898584797,3.3654029514386002e-6,0.006034979345667407,1
0.1037641137444219,0.10882350389015932,2.365276060160656e-6,0.005059390145737419,1
0.10370592117586343,0.11023217482936391,3.93562212846336e-6,0.006526253653500486,1
0.10371022153446638,0.1086262545639595,2.2331355194540275e-6,0.0049160330294931165,1
0.10323618964097313,0.10865237259003364,2.710641894633885e-6,0.005416182949060516,1
0.10420479622555671,0.11012504667519364,3.238662211594826e-6,0.005920250449636927,1
0.10450313698980028,0.10941948665801061,2.2334231985375023e-6,0.004916349668210335,1
0.10391103253035754,0.10951151387473808,2.8982524048242765e-6,0.005600481344380542,1
0.10374159741195699,0.10976325703693865,3.35056387509196e-6,0.006021659624981662,1
0.10280536908955479,0.10883946793866836,3.3644210062269503e-6,0.006034098849113573,1
0.10417120108407207,0.10954420192944944,2.667591426107609e-6,0.005373000845377368,1
0.10317198599561901,0.10931102896361754,3.4824656489885285e-6,0.006139042967998526,1
