"","Izq","Der","longitud","exito"
"1",0.61092048412613,0.617998488524595,0.00707800439846462,1
"2",0.607942869971902,0.614919212591759,0.00697634261985636,1
"3",0.606778038773146,0.614278295995737,0.00750025722259162,1
"4",0.609196288439559,0.61628693378251,0.00709064534295123,1
"5",0.608622198672372,0.615826302924644,0.00720410425227258,1
"6",0.611729304004284,0.618496988710482,0.00676768470619737,1
"7",0.607690586367416,0.615091551644384,0.00740096527696754,1
"8",0.609564098848813,0.616513475891323,0.00694937704251009,1
"9",0.606566868181198,0.613650054303952,0.00708318612275405,1
"10",0.609743690691512,0.616520011851666,0.00677632116015359,1
"11",0.610579485987033,0.617587861914785,0.00700837592775216,1
"12",0.609915931477888,0.616469749700606,0.00655381822271728,1
"13",0.608975349255111,0.616020418635888,0.00704506938077709,1
"14",0.611744678253969,0.618934941189682,0.00719026293571234,1
"15",0.60893518334988,0.615933524496685,0.00699834114680487,1
"16",0.607453725608965,0.614038245952118,0.0065845203431536,1
"17",0.60764747949966,0.615201604809709,0.00755412531004906,1
"18",0.609513873117818,0.616509704198387,0.00699583108056889,1
"19",0.609685099450776,0.616904312548739,0.00721921309796281,1
"20",0.607467568273115,0.614674202807194,0.00720663453407855,1
"21",0.612696280013677,0.619860438866376,0.00716415885269861,1
"22",0.609041528836763,0.616374894375056,0.00733336553829267,1
"23",0.609134187185292,0.616090571752134,0.00695638456684189,1
"24",0.60762797681159,0.614430803456809,0.00680282664521903,1
"25",0.607798326845665,0.614993205124903,0.00719487827923815,1
"26",0.609531114725712,0.616576436739725,0.00704532201401276,1
"27",0.61101876374419,0.61790579905803,0.00688703531384005,1
"28",0.608790478642311,0.615546657182683,0.00675617854037214,1
"29",0.612675487990832,0.619478065734667,0.00680257774383519,1
"30",0.609004256904254,0.615808369764382,0.00680411286012894,1
"31",0.608148923092082,0.615344800289047,0.00719587719696513,1
"32",0.609589913870616,0.616420824697406,0.00683091082679055,1
"33",0.60960723777465,0.616875554645726,0.0072683168710761,1
"34",0.608886123521719,0.615828771895363,0.00694264837364456,1
"35",0.609696316759568,0.616651851472298,0.00695553471272925,1
"36",0.608584630525904,0.615484594689385,0.00689996416348149,1
"37",0.606664365905314,0.613596431596447,0.00693206569113292,1
"38",0.607064157313163,0.613961660300305,0.00689750298714265,1
"39",0.610511494284358,0.617455963686804,0.00694446940244542,1
"40",0.609960869538303,0.616747077152154,0.00678620761385185,1
"41",0.610996638053151,0.618406682848946,0.00741004479579466,1
"42",0.609178983984039,0.616059781418654,0.00688079743461489,1
"43",0.611156518825947,0.618163395021848,0.00700687619590157,1
"44",0.609364966346314,0.61630390170636,0.00693893536004575,1
"45",0.60906825291702,0.616297392925931,0.00722914000891073,1
"46",0.607075685191866,0.613745067341695,0.00666938214982904,1
"47",0.608257898260996,0.615405643643963,0.00714774538296659,1
"48",0.610434046811459,0.617010534407666,0.00657648759620699,1
"49",0.606802967580372,0.613889339754879,0.00708637217450725,1
"50",0.610046060590673,0.616961653136809,0.0069155925461365,1
"51",0.609850096972306,0.616488393354871,0.00663829638256519,1
"52",0.609784223408299,0.61681087007126,0.00702664666296127,1
"53",0.609715139406759,0.616773640906457,0.00705850149969811,1
"54",0.608525812514025,0.615694351995292,0.0071685394812675,1
"55",0.609314980722408,0.616075804527129,0.00676082380472076,1
"56",0.611486314375467,0.618593861800939,0.00710754742547248,1
"57",0.610855281741648,0.617932678301337,0.00707739655968831,1
"58",0.609614209677991,0.616895192543047,0.00728098286505652,1
"59",0.610448827894742,0.617161269993369,0.00671244209862643,1
"60",0.607279075425745,0.614738229384564,0.0074591539588198,1
"61",0.610289196308714,0.617725830034147,0.00743663372543257,1
"62",0.608675854662716,0.615585198648446,0.00690934398573029,1
"63",0.607717225405833,0.615074791294528,0.00735756588869418,1
"64",0.608155717314784,0.615282207384167,0.00712649006938293,1
"65",0.60902902956703,0.616339122580865,0.00731009301383478,1
"66",0.607281749259068,0.614507116312498,0.00722536705342935,1
"67",0.609551986451158,0.616447627935428,0.00689564148427002,1
"68",0.610578031780063,0.617593593279885,0.00701556149982252,1
"69",0.607481596660644,0.614365836532572,0.00688423987192788,1
"70",0.607950578439233,0.614902616647932,0.0069520382086995,1
"71",0.608040774172552,0.615408382368004,0.00736760819545179,1
"72",0.607603251054756,0.614829423030953,0.00722617197619724,1
"73",0.611203965186076,0.618061987483437,0.00685802229736099,1
"74",0.606953334501267,0.613624444145582,0.0066711096443145,1
"75",0.608526272644665,0.615575105858482,0.00704883321381677,1
"76",0.609630420060409,0.616495845341024,0.00686542528061507,1
"77",0.608786873198421,0.615905270595667,0.00711839739724573,1
"78",0.608812705207086,0.615614033095515,0.00680132788842935,1
"79",0.608851521567764,0.61591773051997,0.00706620895220644,1
"80",0.609958116789987,0.617167009883718,0.00720889309373096,1
"81",0.610591238796851,0.617635887659819,0.00704464886296785,1
"82",0.609530834682463,0.616390959686723,0.00686012500425937,1
"83",0.606537611354943,0.613832000465996,0.00729438911105285,1
"84",0.607775883993055,0.614786593881552,0.00701070988849617,1
"85",0.609428864776986,0.616422873931015,0.00699400915402926,1
"86",0.609543508366275,0.616584028533,0.00704052016672541,1
"87",0.606649025888986,0.614043077490951,0.0073940516019656,1
"88",0.610521869739387,0.617641213166005,0.00711934342661846,1
"89",0.609445245250051,0.616330959459339,0.00688571420928863,1
"90",0.610126316936309,0.617171351397674,0.00704503446136429,1
"91",0.608226660307932,0.615342763841484,0.00711610353355197,1
"92",0.610902697601387,0.617413613578446,0.006510915977059,1
"93",0.609429691619321,0.616125964914222,0.00669627329490063,1
"94",0.607037365095966,0.614183609581748,0.00714624448578183,1
"95",0.608982462059938,0.616183787454017,0.00720132539407858,1
"96",0.607681911496557,0.614712141539644,0.00703023004308656,1
"97",0.606856409582133,0.614281408875558,0.00742499929342488,1
"98",0.60794014557133,0.614676864594186,0.00673671902285589,1
"99",0.608653489854173,0.615591778531095,0.00693828867692259,1
"100",0.608760634922685,0.615803186201223,0.00704255127853803,1
