"","Izq","Der","longitud","exito"
"1",0.273938913309371,0.282880141588549,0.00894122827917782,1
"2",0.272290885980113,0.281540497743461,0.00924961176334793,1
"3",0.278386013342522,0.288262334492219,0.00987632114969667,1
"4",0.276018055726025,0.285376719261123,0.00935866353509784,1
"5",0.277911555812163,0.287289263234964,0.00937770742280092,1
"6",0.274539032262314,0.283657652693794,0.00911862043148037,1
"7",0.280354660203798,0.290182511232239,0.00982785102844097,1
"8",0.27676247235236,0.28674913189232,0.00998665953996003,1
"9",0.278612258471354,0.288276289766987,0.00966403129563292,1
"10",0.276475146870109,0.286001258452636,0.00952611158252636,1
"11",0.274536856228962,0.284259834458612,0.00972297822964979,1
"12",0.273672799877845,0.282971705818789,0.00929890594094374,1
"13",0.277816550992053,0.287008077192446,0.00919152620039293,1
"14",0.274567672719414,0.283284326809862,0.00871665409044731,1
"15",0.274720418060182,0.284757428370461,0.0100370103102783,1
"16",0.278204902809653,0.287990759988993,0.00978585717933972,1
"17",0.275345982591668,0.284731675107222,0.00938569251555454,1
"18",0.277354241380372,0.287592256376064,0.0102380149956919,1
"19",0.274580021727463,0.283892805740199,0.00931278401273528,1
"20",0.277293546484503,0.286907425348978,0.00961387886447551,1
"21",0.277297232680986,0.28703707515843,0.00973984247744364,1
"22",0.275613196670415,0.285182967501189,0.00956977083077393,1
"23",0.273686468864211,0.2828769254283,0.00919045656408923,1
"24",0.280273503672485,0.290140900935909,0.00986739726342412,1
"25",0.275865206879581,0.285397602171225,0.00953239529164396,1
"26",0.273448366668383,0.282133054582527,0.00868468791414367,1
"27",0.280101099522231,0.289911731626557,0.00981063210432609,1
"28",0.275864941393297,0.285462793126129,0.00959785173283245,1
"29",0.276421900796117,0.28586465232417,0.00944275152805296,1
"30",0.273262677862116,0.282871960264916,0.0096092824028004,1
"31",0.276713750400601,0.286014736114869,0.00930098571426802,1
"32",0.27566238793221,0.28496438272203,0.0093019947898203,1
"33",0.279229689421258,0.288502557436676,0.00927286801541782,1
"34",0.273405636001416,0.28333588317422,0.00993024717280416,1
"35",0.2776419150203,0.28744330932265,0.00980139430235044,1
"36",0.276383971721016,0.286177794144433,0.0097938224234167,1
"37",0.274130238536083,0.283432926977126,0.00930268844104243,1
"38",0.276323550027789,0.285747681749671,0.00942413172188195,1
"39",0.27653749246683,0.286372655241154,0.0098351627743235,1
"40",0.279939922161849,0.290051553613469,0.0101116314516205,1
"41",0.275499918555761,0.284921642376907,0.00942172382114631,1
"42",0.275391708689605,0.284788307216757,0.00939659852715247,1
"43",0.274621589139772,0.283950744443825,0.0093291553040532,1
"44",0.275668459008363,0.285236107880114,0.00956764887175104,1
"45",0.273487674430599,0.283105423416127,0.0096177489855277,1
"46",0.2762401661288,0.285165766751223,0.00892560062242331,1
"47",0.275461749584642,0.284556483096006,0.00909473351136475,1
"48",0.276467600963481,0.285846290237541,0.00937868927406033,1
"49",0.277090627543468,0.286523591286974,0.0094329637435055,1
"50",0.275979305819164,0.284844289639672,0.00886498382050749,1
"51",0.276871298223019,0.286222601945789,0.00935130372276954,1
"52",0.274184174448658,0.283118665736437,0.00893449128777912,1
"53",0.273083702667603,0.282603600981613,0.00951989831401057,1
"54",0.278620794088506,0.288110854253096,0.00949006016458981,1
"55",0.272163975716307,0.281250447887949,0.00908647217164199,1
"56",0.277954327837479,0.287237581012365,0.00928325317488665,1
"57",0.275124032684819,0.28526145106236,0.0101374183775409,1
"58",0.27748168326565,0.286474591347778,0.00899290808212772,1
"59",0.273893235929399,0.283132678763314,0.00923944283391515,1
"60",0.28274911705395,0.292599480356583,0.00985036330263289,0
"61",0.275641210796512,0.285385230356616,0.00974401956010335,1
"62",0.276312254066699,0.285496328397021,0.00918407433032237,1
"63",0.276152125892692,0.285806843445716,0.00965471755302411,1
"64",0.273290751464742,0.283115126300693,0.00982437483595044,1
"65",0.274427148238833,0.283304126374535,0.00887697813570243,1
"66",0.278823826245354,0.288938427734238,0.0101146014888845,1
"67",0.275293389531331,0.285052850001474,0.00975946047014259,1
"68",0.278990985906423,0.288274367821617,0.00928338191519368,1
"69",0.275711689877226,0.285474226745281,0.00976253686805495,1
"70",0.276498010862474,0.285778474330337,0.00928046346786232,1
"71",0.275882123872992,0.285128943807574,0.00924681993458198,1
"72",0.27591952010429,0.284907941726631,0.00898842162234015,1
"73",0.27539946006034,0.28453356595021,0.0091341058898694,1
"74",0.278978462702643,0.288556698892956,0.00957823619031262,1
"75",0.272576685847441,0.281750939371562,0.00917425352412138,1
"76",0.276990997898267,0.286355929561199,0.00936493166293167,1
"77",0.277631291848918,0.286607083938173,0.00897579208925497,1
"78",0.275720385355613,0.285237678331214,0.00951729297560078,1
"79",0.275616805126864,0.285146675861091,0.00952987073422762,1
"80",0.2760892193502,0.284907177431727,0.0088179580815278,1
"81",0.275832647315387,0.285258832017211,0.00942618470182305,1
"82",0.273622314148112,0.282665870680549,0.00904355653243633,1
"83",0.275997637385056,0.285796580383521,0.00979894299846512,1
"84",0.277155353662343,0.286694056246156,0.00953870258381312,1
"85",0.275538454401483,0.28472514830471,0.00918669390322652,1
"86",0.276568939281421,0.286238650278348,0.00966971099692682,1
"87",0.280231485736986,0.289319734392815,0.0090882486558293,1
"88",0.278855193185421,0.288711531434299,0.00985633824887822,1
"89",0.274652306859398,0.284362569391054,0.00971026253165569,1
"90",0.276936073494858,0.286341144011108,0.0094050705162495,1
"91",0.27465877525032,0.284007448508183,0.0093486732578632,1
