"","Izq","Der","longitud","exito"
"1",0.105017577557106,0.107388349194777,0.00237077163767019,1
"2",0.104439929553183,0.106862663768532,0.00242273421534837,1
"3",0.104583260147788,0.106878993225119,0.00229573307733165,1
"4",0.104160789750232,0.106527003456189,0.00236621370595749,1
"5",0.104987698457294,0.107400253892695,0.00241255543540121,1
"6",0.105080965200332,0.10735916969637,0.00227820449603745,1
"7",0.104470259769441,0.106882876506824,0.00241261673738323,1
"8",0.105769934478484,0.108246661727662,0.0024767272491782,1
"9",0.105728325077034,0.108179982167467,0.0024516570904336,1
"10",0.104747295164712,0.107088001730586,0.002340706565874,1
"11",0.104623672363947,0.107086250263433,0.00246257789948633,1
"12",0.105217408059371,0.107566816764421,0.00234940870504925,1
"13",0.105343251713673,0.107763291389896,0.00242003967622313,1
"14",0.105307979142583,0.107689628698885,0.00238164955630193,1
"15",0.104433664679657,0.106779268368169,0.00234560368851251,1
"16",0.10481770719929,0.107267353822114,0.00244964662282403,1
"17",0.105182552268363,0.107633679510364,0.0024511272420009,1
"18",0.104290551729315,0.106691095500364,0.00240054377104991,1
"19",0.105757391197318,0.108172087069289,0.00241469587197095,1
"20",0.105165836402702,0.107511699591238,0.00234586318853583,1
"21",0.104993841517247,0.107379836991482,0.00238599547423467,1
"22",0.104396170199771,0.106749696557241,0.00235352635747023,1
"23",0.104940866267252,0.107271303514022,0.00233043724677044,1
"24",0.104741813430536,0.107081716932493,0.0023399035019572,1
"25",0.104436400990549,0.106740392093176,0.00230399110262697,1
"26",0.105477757764361,0.107937704908165,0.00245994714380393,1
"27",0.104723507890389,0.107088490140038,0.0023649822496484,1
"28",0.105797266997923,0.108166539029422,0.00236927203149917,1
"29",0.10523669499968,0.107747256083952,0.00251056108427229,1
"30",0.104713921796424,0.107294240357556,0.0025803185611321,1
"31",0.105045874014032,0.107443533838925,0.00239765982489293,1
"32",0.106080318151073,0.108464277235598,0.00238395908452418,0
"33",0.105365608342883,0.1077693112582,0.00240370291531687,1
"34",0.104636206690571,0.106970592079049,0.00233438538847787,1
"35",0.104333475155776,0.106734904698626,0.00240142954284978,1
"36",0.104705119636115,0.107104618338923,0.00239949870280827,1
"37",0.105163902939285,0.107650441768626,0.00248653882934124,1
"38",0.104964676317873,0.107342844899257,0.00237816858138426,1
"39",0.104399863827776,0.10670901993107,0.00230915610329409,1
"40",0.104941578370647,0.107339252926222,0.00239767455557471,1
"41",0.105549070503155,0.107972072507619,0.0024230020044641,1
"42",0.105083207396755,0.107487296817973,0.00240408942121814,1
"43",0.10523968687798,0.107657169010129,0.0024174821321491,1
"44",0.105098188009305,0.107448736241769,0.00235054823246421,1
"45",0.104870874320158,0.107149523640576,0.00227864932041787,1
"46",0.105130101031864,0.107557991315994,0.00242789028412912,1
"47",0.105526260256036,0.107924445186444,0.00239818493040837,1
"48",0.104811202212657,0.107315241154519,0.00250403894186206,1
"49",0.105713465973524,0.108279380342202,0.00256591436867816,1
"50",0.105434279165609,0.107780258828121,0.00234597966251232,1
"51",0.104606867878695,0.107177378024856,0.00257051014616147,1
"52",0.104478491143398,0.106817990496468,0.00233949935307073,1
"53",0.10495990807558,0.107277395260918,0.00231748718533775,1
"54",0.10488173303771,0.107205029643785,0.00232329660607521,1
"55",0.106329518908665,0.10879147594189,0.00246195703322596,0
"56",0.105560466114701,0.107829748754212,0.00226928263951047,1
"57",0.105830404994081,0.108191673477158,0.00236126848307715,1
"58",0.104782142643569,0.107140831402534,0.00235868875896553,1
"59",0.105336871793066,0.10776233442094,0.00242546262787416,1
"60",0.104940001358283,0.107272977812363,0.00233297645407972,1
"61",0.104542316468552,0.106960974097522,0.0024186576289691,1
"62",0.104210702063166,0.106546950262811,0.00233624819964515,1
"63",0.104200475402403,0.106626324449957,0.00242584904755405,1
"64",0.10535484392623,0.107770968329608,0.00241612440337756,1
"65",0.105268939048331,0.107433110085673,0.00216417103734179,1
"66",0.104603841047142,0.107063800844451,0.00245995979730979,1
"67",0.104751391814873,0.107233290792853,0.00248189897798037,1
"68",0.105258708489916,0.107692361177884,0.00243365268796777,1
"69",0.104649353263554,0.107068189207052,0.00241883594349829,1
"70",0.104950109599059,0.107324929093421,0.00237481949436213,1
"71",0.104520549949091,0.106943220835234,0.00242267088614326,1
"72",0.104273532869982,0.10658889234789,0.00231535947790813,1
"73",0.105623584218827,0.108142536670047,0.00251895245122004,1
"74",0.104408789046323,0.106801725057617,0.00239293601129373,1
"75",0.105487344194458,0.107802121732837,0.00231477753837959,1
"76",0.104375448773366,0.106904790861866,0.00252934208850036,1
"77",0.104512768988369,0.106776780029133,0.00226401104076332,1
"78",0.105303192971662,0.107676273432813,0.00237308046115019,1
"79",0.104740434046606,0.107082564495615,0.00234213044900924,1
"80",0.104680734886631,0.10702836953183,0.00234763464519841,1
"81",0.104847372176443,0.107173363351728,0.00232599117528523,1
"82",0.104996484408593,0.10740160931566,0.00240512490706711,1
"83",0.105041994081663,0.107457002096871,0.0024150080152074,1
"84",0.104789607425187,0.107156526627122,0.00236691920193485,1
"85",0.104971800900149,0.107325702482726,0.00235390158257656,1
"86",0.105235053955871,0.107674725470681,0.00243967151481002,1
"87",0.104392908333365,0.106911717908566,0.0025188095752008,1
"88",0.104106516830335,0.106422630188836,0.00231611335850133,1
"89",0.105187443978023,0.10750512410419,0.00231768012616751,1
"90",0.104816342810697,0.107135226426713,0.00231888361601569,1
